timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y,z,alpha_x,alpha_y,lm_x,lm_y
85791,0.018013550849182366,0.030413217828260553,-0.040059249848127365,0.16895800828933716,0.026003284379839897,0.0668819472193718,0.018013550867230093,0.030413217858731474,0.5471049547195435,1.0,1.0,0.0,0.25
85891,0.01518241984175916,0.02647969227717383,-0.038089945912361145,0.17752429842948914,0.02895359881222248,0.06553027778863907,0.015182419856970386,0.026479692303703766,0.5485508441925049,1.0,1.0,0.0,0.25
85991,0.016277863109687502,0.022084682280304437,-0.035945918411016464,0.18533119559288025,0.02834765426814556,0.06016211956739426,0.01627786312599625,0.02208468230243102,0.5496687293052673,1.0,1.0,0.0,0.25
86081,0.013871527399371824,0.016515644739726658,-0.03437064588069916,0.19430847465991974,0.025242870673537254,0.05729002133011818,0.013871527413269672,0.016515644756273637,0.5496695637702942,1.0,1.0,0.0,0.25
86191,0.01857834857771628,0.013739829500011949,-0.03559216111898422,0.20347510278224945,0.014656308107078075,0.04964085668325424,0.018578348596329876,0.013739829513777849,0.5491123795509338,1.0,1.0,0.0,0.25
86281,0.020582135549126582,0.012835748243297009,-0.035510119050741196,0.20956182479858398,0.010137487202882767,0.04059790447354317,0.020582135569747768,0.012835748256157112,0.5485802888870239,1.0,1.0,0.0,0.25
86391,0.015357229847458432,0.011249112352952813,-0.03294871747493744,0.2177104651927948,0.011785486713051796,0.03440428897738457,0.015357229862844799,0.011249112364223268,0.5484580993652344,1.0,1.0,0.0,0.25
86481,0.018082381850775073,0.007483581080167835,-0.03224697709083557,0.222520649433136,0.01136722881346941,0.02972058393061161,0.018082381868891762,0.007483588568598541,0.5512375235557556,1.0,1.0,0.0,0.25
86591,0.006342067345986228,0.009494901781489744,-0.023519784212112427,0.22504884004592896,0.021770287305116653,0.021414607763290405,0.0063420736921634595,0.009494911282544559,0.5517683029174805,1.0,1.0,0.0,0.25
86691,0.010248494152149014,0.0007328908675258202,-0.022476699203252792,0.23341578245162964,0.01542852632701397,0.02557040937244892,0.010248494162416952,0.0007328916008916271,0.5517899394035339,1.0,1.0,0.0,0.25
86791,0.006716260478561679,0.0025812342613715776,-0.019099228084087372,0.23598989844322205,0.013269420713186264,0.019044652581214905,0.006716267199174533,0.00258123684427857,0.5466837286949158,1.0,1.0,0.0,0.25
86891,0.014644779385744756,-0.001956923660668509,-0.021270714700222015,0.24224406480789185,0.0019215929787606,0.017889510840177536,0.014644779400417321,-0.001956925618860325,0.5432526469230652,1.0,1.0,0.0,0.25
86991,0.01004769441549073,0.004278780439422703,-0.018709037452936172,0.2423131763935089,0.0026531650219112635,0.004489018581807613,0.010047694425557488,0.004278784720975944,0.5424029231071472,1.0,1.0,0.0,0.25
87091,0.01522373232254537,0.0004110433006165713,-0.020757120102643967,0.24679166078567505,-0.002778583439067006,0.0029118743259459734,0.015223732337797988,0.00041104371192624256,0.5407168865203857,1.0,1.0,0.5,1.0
87191,0.41970961151623437,0.500410880701158,-0.025376029312610626,0.2494698166847229,-0.009462869726121426,0.0010217218659818172,0.4197096119367404,0.5972729840851102,0.5392395853996277,1.0,1.0,0.5,1.0
87291,0.33855917212104253,0.4775066882472853,-0.0234457366168499,0.25666195154190063,0.010994472540915012,0.01929449662566185,0.33855917246024403,0.477506688725698,0.5386798977851868,1.0,1.0,0.5,1.0
87391,0.3134611090876335,0.45144829599037,-0.02114107832312584,0.2643063962459564,0.11189380288124084,0.1280682533979416,0.31346110940168936,0.45144829644267487,0.5367153286933899,1.0,1.0,0.5,1.0
87491,0.2587109857147404,0.38250733143136034,-0.005492675118148327,0.2840121388435364,0.2141626924276352,0.26001501083374023,0.2587109859739422,0.38250733181459345,0.5379576683044434,1.0,1.0,0.5,1.0
87601,0.2237581629861073,0.3191468592209544,0.017980484291911125,0.3264510929584503,0.2901248633861542,0.3880748152732849,0.22375816321029002,0.31914685954070676,0.534464955329895,1.0,1.0,0.5,1.0
