timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y
18442,0.07049560565079015,0.07395827065649457,0.8507100939750671,0.8464728593826294,0.09479697793722153,0.08619590848684311,0.07049560565079015,0.07395827065649457
18542,0.06730947568112389,0.07199014963087183,0.8623145818710327,0.857735812664032,0.09138419479131699,0.08621582388877869,0.06730947568112389,0.07199014963087183
18652,0.06440462061141347,0.06346588767032549,0.8698943853378296,0.86913001537323,0.08073538541793823,0.08528304845094681,0.06440462061141347,0.06346588767032549
18752,0.05172016457381624,0.056139797765467916,0.8812234401702881,0.8770465850830078,0.07987263053655624,0.08015044033527374,0.05172016457381624,0.056139797765467916
18792,0.05129452479076657,0.051524703901334144,0.8843449950218201,0.8826221227645874,0.07762490212917328,0.0817912369966507,0.05129452479076657,0.051524703901334144
18962,0.050348853639699036,0.049956477401116875,0.9017110466957092,0.9008271098136902,0.07315364480018616,0.07788805663585663,0.050348853639699036,0.049956477401116875
19072,0.035697399716137446,0.03632467261432382,0.9155615568161011,0.9130066633224487,0.07529586553573608,0.07543011754751205,0.035697399716137446,0.03632467261432382
19172,0.02959018106098977,0.03031666837687414,0.9216480255126953,0.9219771027565002,0.0647156834602356,0.06898481398820877,0.02959018106098977,0.03031666837687414
19272,0.02578493358905647,0.028013730815557743,0.9318574666976929,0.9296859502792358,0.05964524298906326,0.05943864956498146,0.02578493358905647,0.028013730815557743
19372,0.0257389644525274,0.024241045697088657,0.9425054788589478,0.9403322339057922,0.05803016945719719,0.05814359337091446,0.0257389644525274,0.024241045697088657
19482,0.013748658805740428,0.0157540575793195,0.9495086073875427,0.9458141922950745,0.044242799282073975,0.042736977338790894,0.013748658805740428,0.0157540575793195
19582,0.012466734810517634,0.027024347242807018,0.9531750679016113,0.9490025639533997,0.033788178116083145,0.03369336202740669,0.012466734810517634,0.027024347242807018
19682,0.02132872326167331,0.023014319942126535,0.9576733112335205,0.9534944891929626,0.025256702676415443,0.027469675987958908,0.02132872326167331,0.023014319942126535
19792,0.01658454058099505,0.01717963909295846,0.9661866426467896,0.958846390247345,0.027937358245253563,0.026784926652908325,0.01658454058099505,0.01717963909295846
19882,0.009270689981360334,0.018833018907614477,0.9695371389389038,0.9615559577941895,0.025916237384080887,0.02448071353137493,0.009270689981360334,0.018833018907614477
19992,0.011084266983990738,0.016529159205589693,0.9733313918113708,0.9637723565101624,0.023253479972481728,0.020275453105568886,0.011084266983990738,0.016529159205589693
20092,0.008973619380202674,0.017691399657951957,0.9776785969734192,0.9655666351318359,0.022599173709750175,0.018125509843230247,0.008973619380202674,0.017691399657951957
20202,0.005208410940959168,0.0169707201089803,0.9828781485557556,0.9686267375946045,0.02289551869034767,0.018502283841371536,0.005208410940959168,0.0169707201089803
20322,0.001623528496331374,0.01582226319030295,0.9891642928123474,0.97147136926651,0.024415597319602966,0.018901435658335686,0.001623528496331374,0.01582226319030295
20402,-0.0017519915583350122,0.011781627775243338,0.9903706908226013,0.9738002419471741,0.01886853575706482,0.019862210378050804,-0.0017519915583350122,0.011781627775243338
20512,-0.0006447808456322751,0.009804519814788443,0.9922251105308533,0.9727599024772644,0.01086895540356636,0.010608307085931301,-0.0006447808456322751,0.009804519814788443
20612,0.0014799818428626694,0.013727250801956631,0.9959692358970642,0.9762138724327087,0.011621999554336071,0.014222419820725918,0.0014799818428626694,0.013727250801956631
20722,-0.0014387836967781407,0.010143814280205369,0.9985955953598022,0.9788926839828491,0.009130929596722126,0.016137296333909035,-0.0014387836967781407,0.010143814280205369
20822,-0.0020246564480201562,-1.0,1.0018664598464966,0.9797681570053101,0.011173455975949764,0.014504858292639256,-0.0020246564480201562,-1.0
20922,-0.004965861792560753,-1.0,1.0026540756225586,0.974890410900116,0.0063259112648665905,-0.017277980223298073,-0.004965861792560753,-1.0
21032,-0.0026410940939573246,-1.0,1.0025417804718018,0.9671617746353149,-0.003085216274484992,-0.21865618228912354,-0.0026410940939573246,-1.0
21132,-0.00016444624144481992,-1.0,1.0037641525268555,0.9347700476646423,-0.003989840857684612,-0.47344088554382324,-0.00016444624144481992,-1.0
21232,-0.0007627298845214719,-1.0,1.0044680833816528,0.8734103441238403,-0.0018044456373900175,-0.736806333065033,-0.0007627298845214719,-1.0
21342,-0.004175693646416349,-0.9357687705847474,1.0055439472198486,0.7820448875427246,0.004548885393887758,-0.949126124382019,-0.004175693646416349,-0.9357687705847474
21442,-0.0054248552970851726,-0.8222160830963616,1.0072572231292725,0.6830006241798401,0.011757551692426205,-1.0535000562667847,-0.0054248552970851726,-0.8222160830963616
21552,-0.010629316810082655,-0.7151694921955907,1.0106455087661743,0.5763498544692993,0.01986839808523655,-1.0515573024749756,-0.010629316810082655,-0.7151694921955907
21652,-0.018311533204504262,-0.664077243583227,1.0158512592315674,0.48026779294013977,0.02083001285791397,-0.9820375442504883,-0.018311533204504262,-0.664077243583227
21762,-0.016956809764679212,-0.6381418627655016,1.0181573629379272,0.39243823289871216,0.012330250814557076,-0.8507628440856934,-0.016956809764679212,-0.6381418627655016
21862,-0.014428485366916538,-0.6326348816497089,1.0195584297180176,0.32522568106651306,0.003999239299446344,-0.7340353727340698,-0.014428485366916538,-0.6326348816497089
21962,-0.01473882604660743,-0.6320164697083995,1.0230895280838013,0.26916441321372986,0.0012537854490801692,-0.6398262977600098,-0.01473882604660743,-0.6320164697083995
22062,-0.014007915576862616,-0.6203168060612941,1.026937484741211,0.22804909944534302,0.0019304708112031221,-0.5647258162498474,-0.014007915576862616,-0.6203168060612941
22172,-0.021113369026245513,-0.6291847839328567,1.0309975147247314,0.18893954157829285,0.0015118938172236085,-0.5218039155006409,-0.021113369026245513,-0.6291847839328567
22272,-0.02245269443370278,-0.6052942487748981,1.0312104225158691,0.14875295758247375,-0.005662386771291494,-0.5216765403747559,-0.02245269443370278,-0.6052942487748981
22372,-0.018788190729744438,-0.5730505920252686,1.0341485738754272,0.1059994176030159,-0.00989509280771017,-0.5387170314788818,-0.018788190729744438,-0.5730505920252686
22482,-0.017784957657522093,-0.5337682945139253,1.034826636314392,0.05850499868392944,-0.016358330845832825,-0.5551820397377014,-0.017784957657522093,-0.5337682945139253
22582,-0.019059844355190432,-0.5031054315137318,1.033742070198059,0.010637324303388596,-0.02070310153067112,-0.5640988945960999,-0.019059844355190432,-0.5031054315137318
22682,-0.015971263572237576,-0.4625878774762271,1.0368478298187256,-0.03779800608754158,-0.013576249592006207,-0.5576189160346985,-0.015971263572237576,-0.4625878774762271
22792,-0.023029867798744882,-0.4426035190709024,1.0387859344482422,-0.08870004117488861,-0.004060235805809498,-0.5355075001716614,-0.023029867798744882,-0.4426035190709024
22892,-0.026889855234987887,-0.4171231192089545,1.0407501459121704,-0.13256502151489258,0.00281697534956038,-0.5031617879867554,-0.026889855234987887,-0.4171231192089545
22992,-0.028422600397324964,-0.4018004481154252,1.0428999662399292,-0.1753671020269394,0.0032283151522278786,-0.47143790125846863,-0.028422600397324964,-0.4018004481154252
23102,-0.030953004068785414,-0.38238845258657883,1.0472147464752197,-0.2159222811460495,9.701648377813399e-05,-0.43365558981895447,-0.030953004068785414,-0.38238845258657883
23202,-0.032874110658773666,-0.3679512454348497,1.0512381792068481,-0.2543913722038269,-0.005874033086001873,-0.4129447042942047,-0.032874110658773666,-0.3679512454348497
23302,-0.03187402838459664,-0.34590216309614913,1.052643895149231,-0.28690770268440247,-0.016352541744709015,-0.3895877003669739,-0.03187402838459664,-0.34590216309614913
23412,-0.028753528056020827,-0.33293760311813364,1.0546724796295166,-0.3299526572227478,-0.024496009573340416,-0.3805665373802185,-0.028753528056020827,-0.33293760311813364
23512,-0.025650680907291435,-0.3051290972608329,1.0565143823623657,-0.36020538210868835,-0.02689792960882187,-0.3591305613517761,-0.025650680907291435,-0.3051290972608329
23622,-0.029271121230632798,-0.29491536785442796,1.0574392080307007,-0.40036141872406006,-0.029814383015036583,-0.34479475021362305,-0.029271121230632798,-0.29491536785442796
23722,-0.024783649786894457,-0.2743584599723279,1.0596355199813843,-0.4327850639820099,-0.03355429321527481,-0.32449087500572205,-0.024783649786894457,-0.2743584599723279
23822,-0.024954718041799415,-0.2568372257006806,1.060247778892517,-0.4664757251739502,-0.0350840762257576,-0.312686949968338,-0.024954718041799415,-0.2568372257006806
23922,-0.028823336698003965,-0.24550662334909823,1.0597044229507446,-0.49940311908721924,-0.03454369306564331,-0.300914466381073,-0.028823336698003965,-0.24550662334909823
24032,-0.026328381570577094,-0.22261070236223773,1.0542442798614502,-0.5352349877357483,-0.0381920151412487,-0.2896880805492401,-0.026328381570577094,-0.22261070236223773
24132,-0.02262393045379417,-0.20718430187473377,1.0530028343200684,-0.562075138092041,-0.03512495011091232,-0.272123247385025,-0.02262393045379417,-0.20718430187473377
24242,-0.019800915461807567,-0.18925632790865904,1.0513668060302734,-0.5976990461349487,-0.03716560825705528,-0.26091307401657104,-0.019800915461807567,-0.18925632790865904
24332,-0.021558212282698667,-0.1726087375471921,1.0462132692337036,-0.6204981207847595,-0.03897923231124878,-0.2455632984638214,-0.021558212282698667,-0.1726087375471921
24442,-0.015295894722714948,-0.16232012226451875,1.0429638624191284,-0.651702344417572,-0.035322658717632294,-0.23180365562438965,-0.015295894722714948,-0.16232012226451875
24552,-0.01616412520548134,-0.14582984094261212,1.0386489629745483,-0.6810884475708008,-0.03282570838928223,-0.21403929591178894,-0.01616412520548134,-0.14582984094261212
24652,-0.012610873101762048,-0.1355081610227753,1.0336291790008545,-0.7057834267616272,-0.03247198089957237,-0.19741050899028778,-0.012610873101762048,-0.1355081610227753
24762,-0.011565076776510993,-0.1267513230559594,1.0278692245483398,-0.7298115491867065,-0.03432808816432953,-0.17457768321037292,-0.011565076776510993,-0.1267513230559594
24862,-0.005026535865515242,-0.11485458634655527,1.0273182392120361,-0.747907280921936,-0.02662087418138981,-0.15361802279949188,-0.005026535865515242,-0.11485458634655527
24962,-0.009644762250331618,-0.11053749913348174,1.0239899158477783,-0.7675271034240723,-0.019087795168161392,-0.1397189199924469,-0.009644762250331618,-0.11053749913348174
25072,-0.005194979325675319,-0.0995135685941914,1.0183894634246826,-0.7891533970832825,-0.015665577724575996,-0.13183587789535522,-0.005194979325675319,-0.0995135685941914
25172,-0.005721506820750736,-0.08583826938249764,1.0177638530731201,-0.808176577091217,-0.010497605428099632,-0.13032634556293488,-0.005721506820750736,-0.08583826938249764
25282,-0.010093829379278614,-0.07959163201083824,1.0178099870681763,-0.826183557510376,-0.0019466296071186662,-0.1263018548488617,-0.010093829379278614,-0.07959163201083824
25382,-0.011460141624129025,-0.06571875286519654,1.015720248222351,-0.8421891331672668,-0.0012113242410123348,-0.1183539405465126,-0.011460141624129025,-0.06571875286519654
25492,-0.009153600340009185,-0.06209249277366717,1.0172005891799927,-0.8596866130828857,8.204395271604881e-05,-0.10912757366895676,-0.009153600340009185,-0.06209249277366717
25602,-0.010119261072920417,-0.05147587505879976,1.0174453258514404,-0.8730977773666382,-0.003927368670701981,-0.09412190318107605,-0.010119261072920417,-0.05147587505879976
25702,-0.01092964344648324,-0.04974586323378034,1.0143433809280396,-0.8855541348457336,-0.013465920463204384,-0.0833805724978447,-0.01092964344648324,-0.04974586323378034
25802,-0.004743996686783538,-0.0485994846146361,1.0134419202804565,-0.8969379663467407,-0.018717728555202484,-0.07649587094783783,-0.004743996686783538,-0.0485994846146361
25912,-0.007973980962352047,-0.04363185701055877,1.0202213525772095,-0.904887855052948,-0.007174657192081213,-0.06541525572538376,-0.007973980962352047,-0.04363185701055877
26012,-0.011604285335354009,-0.038422851673682576,1.0189592838287354,-0.9141779541969299,-0.007787224370986223,-0.06458175927400589,-0.011604285335354009,-0.038422851673682576
26112,-0.008629869434631794,-0.030967265639522134,1.01761794090271,-0.9242430329322815,-0.009013465605676174,-0.06883712112903595,-0.008629869434631794,-0.030967265639522134
26222,-0.008342384849788885,-0.02430124975113045,1.0170942544937134,-0.9344692826271057,-0.010342726483941078,-0.06971537321805954,-0.008342384849788885,-0.02430124975113045
